seq_no,packet_type,origin_uid,dst_addr,final_uid,created_time,delivered_time,delay,hop_count,path
6141,DATA,20,"[1,254]",18,178.671134,178.671913,0.000779,9,20->10->11->22->33->34->35->26->17->18
6142,DATA,11,"[1,254]",18,178.680952,178.681560,0.000608,7,11->22->33->34->35->26->17->18
6145,DATA,62,"[1,254]",18,178.701911,178.702933,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
6146,DATA,40,"[1,254]",18,178.708167,178.708948,0.000781,9,40->41->32->22->33->34->35->26->17->18
6147,DATA,10,"[1,254]",18,178.755517,178.756201,0.000685,8,10->11->22->33->34->35->26->17->18
6148,DATA,50,"[1,254]",18,178.778333,178.779127,0.000794,9,50->41->32->22->33->34->35->26->17->18
6149,DATA,82,"[1,254]",18,178.789162,178.790298,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
6150,DATA,61,"[1,254]",18,178.792131,178.793092,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6151,DATA,34,"[1,254]",18,178.792881,178.793196,0.000314,4,34->35->26->17->18
6152,DATA,1,"[1,254]",18,178.802471,178.803239,0.000768,9,1->10->11->22->33->34->35->26->17->18
6153,DATA,35,"[1,254]",18,178.806696,178.806954,0.000258,3,35->26->17->18
6154,DATA,61,"[1,254]",18,178.824678,178.825639,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
1141,DATA,47,"[1,254]",18,178.841890,178.842139,0.000249,3,47->37->27->18
6155,DATA,91,"[1,254]",18,178.882534,178.883633,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
453,JOIN_REQ,89,"[17,2]",99,178.916447,178.916495,0.000048,1,89->99
6156,DATA,81,"[1,254]",18,178.936350,178.937447,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
6157,DATA,20,"[1,254]",18,178.967763,178.968542,0.000779,9,20->10->11->22->33->34->35->26->17->18
6158,DATA,64,"[1,254]",18,178.972042,178.972630,0.000588,7,64->54->43->34->35->26->17->18
6159,DATA,41,"[1,254]",18,178.982318,178.983006,0.000688,8,41->32->22->33->34->35->26->17->18
6160,DATA,80,"[1,254]",18,178.992533,178.993535,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6161,DATA,43,"[1,254]",18,179.006377,179.006799,0.000422,5,43->34->35->26->17->18
6162,DATA,50,"[1,254]",18,179.011047,179.011841,0.000794,9,50->41->32->22->33->34->35->26->17->18
6163,DATA,33,"[1,254]",18,179.012400,179.012793,0.000392,5,33->34->35->26->17->18
6164,DATA,60,"[1,254]",18,179.022104,179.022971,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
6165,DATA,10,"[1,254]",18,179.060221,179.060906,0.000685,8,10->11->22->33->34->35->26->17->18
1142,DATA,68,"[1,254]",18,179.085816,179.086224,0.000408,5,68->57->47->37->27->18
6166,DATA,32,"[1,254]",18,179.110461,179.111067,0.000606,7,32->22->33->34->35->26->17->18
6167,DATA,13,"[1,254]",18,179.113688,179.114243,0.000555,7,13->22->33->34->35->26->17->18
6168,DATA,21,"[1,254]",18,179.211819,179.212402,0.000584,7,21->22->33->34->35->26->17->18
6169,DATA,51,"[1,254]",18,179.216557,179.217310,0.000753,9,51->41->32->22->33->34->35->26->17->18
6170,DATA,32,"[1,254]",18,179.233568,179.234174,0.000606,7,32->22->33->34->35->26->17->18
6171,DATA,70,"[1,254]",18,179.239336,179.240248,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
6172,DATA,95,"[1,254]",18,179.265904,179.266831,0.000926,11,95->86->75->65->64->54->43->34->35->26->17->18
6173,DATA,11,"[1,254]",18,179.357464,179.358072,0.000608,7,11->22->33->34->35->26->17->18
6174,DATA,63,"[1,254]",18,179.358243,179.358840,0.000597,7,63->54->43->34->35->26->17->18
6175,DATA,60,"[1,254]",18,179.419284,179.420151,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
6176,DATA,43,"[1,254]",18,179.419751,179.420173,0.000422,5,43->34->35->26->17->18
6177,DATA,12,"[1,254]",18,179.464424,179.464989,0.000565,7,12->22->33->34->35->26->17->18
6178,DATA,71,"[1,254]",18,179.476998,179.478107,0.001109,13,71->80->70->60->50->41->32->22->33->34->35->26->17->18
163,JOIN_REQ,88,"[17,2]",99,179.500597,179.500685,0.000088,1,88->99
6179,DATA,41,"[1,254]",18,179.534264,179.534952,0.000688,8,41->32->22->33->34->35->26->17->18
6180,DATA,20,"[1,254]",18,179.538128,179.538907,0.000779,9,20->10->11->22->33->34->35->26->17->18
6181,DATA,80,"[1,254]",18,179.540099,179.541100,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6182,DATA,61,"[1,254]",18,179.544457,179.545419,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6183,DATA,94,"[1,254]",18,179.545536,179.546516,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
6184,DATA,86,"[1,254]",18,179.546320,179.547137,0.000817,10,86->75->65->64->54->43->34->35->26->17->18
6185,DATA,84,"[1,254]",18,179.547589,179.548655,0.001066,13,84->94->95->86->75->65->64->54->43->34->35->26->17->18
6186,DATA,30,"[1,254]",18,179.560859,179.561698,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
6187,DATA,42,"[1,254]",18,179.563410,179.564151,0.000741,9,42->41->32->22->33->34->35->26->17->18
6188,DATA,22,"[1,254]",18,179.591905,179.592401,0.000495,6,22->33->34->35->26->17->18
6189,DATA,4,"[1,254]",18,179.601269,179.601790,0.000522,7,4->14->24->34->35->26->17->18
6190,DATA,11,"[1,254]",18,179.625810,179.626419,0.000608,7,11->22->33->34->35->26->17->18
6191,DATA,62,"[1,254]",18,179.631826,179.632848,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
6192,DATA,70,"[1,254]",18,179.633284,179.634195,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
6193,DATA,72,"[1,254]",18,179.634877,179.635967,0.001090,13,72->62->61->60->50->41->32->22->33->34->35->26->17->18
6197,DATA,2,"[1,254]",18,179.709306,179.709945,0.000639,8,2->12->22->33->34->35->26->17->18
6198,DATA,31,"[1,254]",18,179.744029,179.744607,0.000578,7,31->22->33->34->35->26->17->18
1146,DATA,46,"[1,254]",18,179.758969,179.759247,0.000278,3,46->37->27->18
6199,DATA,12,"[1,254]",18,179.762426,179.762992,0.000565,7,12->22->33->34->35->26->17->18
6200,DATA,20,"[1,254]",18,179.779974,179.780753,0.000779,9,20->10->11->22->33->34->35->26->17->18
6201,DATA,33,"[1,254]",18,179.781489,179.781881,0.000392,5,33->34->35->26->17->18
6202,DATA,82,"[1,254]",18,179.798741,179.799876,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
6203,DATA,24,"[1,254]",18,179.808230,179.808628,0.000399,5,24->34->35->26->17->18
6204,DATA,50,"[1,254]",18,179.869000,179.869794,0.000794,9,50->41->32->22->33->34->35->26->17->18
6205,DATA,52,"[1,254]",18,179.888121,179.888900,0.000780,9,52->41->32->22->33->34->35->26->17->18
1147,DATA,27,"[1,254]",18,179.894356,179.894441,0.000085,1,27->18
455,JOIN_REQ,89,"[17,2]",99,179.916447,179.916495,0.000048,1,89->99
6206,DATA,70,"[1,254]",18,179.944551,179.945462,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
6207,DATA,30,"[1,254]",18,179.954079,179.954918,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
6208,DATA,92,"[1,254]",18,179.961880,179.963084,0.001204,15,92->82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
6209,DATA,81,"[1,254]",18,179.994638,179.995735,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
1148,DATA,58,"[1,254]",18,179.997099,179.997459,0.000360,5,58->57->47->37->27->18
1149,DATA,59,"[1,254]",18,179.997181,179.997622,0.000442,6,59->58->57->47->37->27->18
1150,DATA,58,"[1,254]",18,179.997426,179.997785,0.000360,5,58->57->47->37->27->18
1151,DATA,59,"[1,254]",18,179.997344,179.997785,0.000442,6,59->58->57->47->37->27->18
6210,DATA,81,"[1,254]",18,180.020639,180.021736,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
6211,DATA,90,"[1,254]",18,180.047357,180.048428,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
6212,DATA,61,"[1,254]",18,180.050495,180.051457,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
624,JOIN_REQ,79,"[11,1]",69,180.053136,180.053241,0.000105,1,79->69
1152,NETID_REQ,69,"[1,254]",18,180.053241,180.053741,0.000500,7,69->59->58->57->47->37->27->18
203,NETID_RESP,18,"[11,1]",69,180.053741,180.054241,0.000500,8,18->27->27->37->37->47->47->57->57->58->58->59->59->69
204,NETID_RESP,18,"[11,1]",69,180.053741,180.054241,0.000500,8,18->27->27->37->37->47->47->57->57->58->58->59->59->69->69
554,JOIN_ACK,69,"[255,255]",59,180.054241,180.054300,0.000059,1,69->59
554,JOIN_ACK,69,"[255,255]",68,180.054241,180.054310,0.000069,1,69->59->68
554,JOIN_ACK,69,"[255,255]",79,180.054241,180.054346,0.000105,1,69->59->68->79
554,JOIN_ACK,69,"[255,255]",78,180.054241,180.054350,0.000109,1,69->59->68->79->78
554,JOIN_ACK,69,"[255,255]",58,180.054241,180.054354,0.000112,1,69->59->68->79->78->58
626,ACK,79,"[13,254]",69,180.054346,180.054451,0.000105,1,79->69
630,ACK,79,"[11,1]",69,180.054556,180.054661,0.000105,1,79->69
1155,ACK,69,"[1,254]",18,180.054241,180.054741,0.000500,7,69->59->58->57->47->37->27->18
6213,DATA,1,"[1,254]",18,180.054317,180.055084,0.000768,9,1->10->11->22->33->34->35->26->17->18
6214,DATA,43,"[1,254]",18,180.134368,180.134790,0.000422,5,43->34->35->26->17->18
6215,DATA,0,"[1,254]",18,180.143411,180.144182,0.000771,9,0->10->11->22->33->34->35->26->17->18
6216,DATA,14,"[1,254]",18,180.155489,180.155961,0.000472,6,14->24->34->35->26->17->18
6217,DATA,22,"[1,254]",18,180.157620,180.158115,0.000495,6,22->33->34->35->26->17->18
1156,DATA,56,"[1,254]",18,180.162402,180.162768,0.000365,5,56->57->47->37->27->18
6218,DATA,11,"[1,254]",18,180.172468,180.173076,0.000608,7,11->22->33->34->35->26->17->18
6219,DATA,32,"[1,254]",18,180.174159,180.174765,0.000606,7,32->22->33->34->35->26->17->18
1157,DATA,27,"[1,254]",18,180.182921,180.183005,0.000085,1,27->18
165,DATA,19,"[1,254]",18,180.188177,180.188273,0.000096,1,19->18
6220,DATA,87,"[1,254]",18,180.218414,180.219308,0.000894,11,87->86->75->65->64->54->43->34->35->26->17->18
6221,DATA,2,"[1,254]",18,180.229266,180.229905,0.000639,8,2->12->22->33->34->35->26->17->18
6222,DATA,12,"[1,254]",18,180.294886,180.295451,0.000565,7,12->22->33->34->35->26->17->18
6223,DATA,80,"[1,254]",18,180.309401,180.310403,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
1161,DATA,69,"[1,254]",18,180.319804,180.320305,0.000500,7,69->59->58->57->47->37->27->18
6224,DATA,44,"[1,254]",18,180.360674,180.361072,0.000397,5,44->34->35->26->17->18
6225,DATA,50,"[1,254]",18,180.369243,180.370037,0.000794,9,50->41->32->22->33->34->35->26->17->18
6226,DATA,40,"[1,254]",18,180.372190,180.372971,0.000781,9,40->41->32->22->33->34->35->26->17->18
6227,DATA,70,"[1,254]",18,180.406566,180.407478,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
6228,DATA,62,"[1,254]",18,180.429111,180.430133,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
6229,DATA,21,"[1,254]",18,180.436162,180.436746,0.000584,7,21->22->33->34->35->26->17->18
6230,DATA,24,"[1,254]",18,180.458340,180.458739,0.000399,5,24->34->35->26->17->18
6231,DATA,50,"[1,254]",18,180.483653,180.484447,0.000794,9,50->41->32->22->33->34->35->26->17->18
6232,DATA,60,"[1,254]",18,180.486204,180.487071,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
6233,DATA,35,"[1,254]",18,180.495458,180.495716,0.000258,3,35->26->17->18
165,JOIN_REQ,88,"[13,254]",79,180.500597,180.500674,0.000077,1,88->79
631,JOIN_ACK,79,"[255,255]",78,180.500674,180.500732,0.000058,1,79->78
631,JOIN_ACK,79,"[255,255]",89,180.500674,180.500748,0.000074,1,79->78->89
631,JOIN_ACK,79,"[255,255]",88,180.500674,180.500751,0.000077,1,79->78->89->88
631,JOIN_ACK,79,"[255,255]",69,180.500674,180.500779,0.000105,1,79->78->89->88->69
167,ACK,88,"[13,254]",79,180.500751,180.500828,0.000077,1,88->79
6234,DATA,80,"[1,254]",18,180.518920,180.519922,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6235,DATA,86,"[1,254]",18,180.519615,180.520433,0.000817,10,86->75->65->64->54->43->34->35->26->17->18
506,JOIN_REQ,98,"[13,1]",88,180.532653,180.532705,0.000052,1,98->88
1162,NETID_REQ,88,"[1,254]",18,180.532705,180.533387,0.000682,9,88->79->69->59->58->57->47->37->27->18
633,NETID_RESP,18,"[13,1]",88,180.533387,180.534070,0.000682,10,18->27->27->37->37->47->47->57->57->58->58->59->59->69->69->79->79->88
634,NETID_RESP,18,"[13,1]",88,180.533387,180.534070,0.000682,10,18->27->27->37->37->47->47->57->57->58->58->59->59->69->69->79->79->88->88
172,JOIN_ACK,88,"[255,255]",98,180.534070,180.534122,0.000052,1,88->98
172,JOIN_ACK,88,"[255,255]",89,180.534070,180.534122,0.000052,1,88->98->89
172,JOIN_ACK,88,"[255,255]",78,180.534070,180.534143,0.000073,1,88->98->89->78
172,JOIN_ACK,88,"[255,255]",79,180.534070,180.534147,0.000077,1,88->98->89->78->79
172,JOIN_ACK,88,"[255,255]",99,180.534070,180.534158,0.000088,1,88->98->89->78->79->99
508,ACK,98,"[14,254]",88,180.534122,180.534174,0.000052,1,98->88
172,JOIN_ACK,88,"[255,255]",87,180.534070,180.534180,0.000111,1,88->98->89->78->79->99->87
512,ACK,98,"[13,1]",88,180.534226,180.534278,0.000052,1,98->88
1165,ACK,88,"[1,254]",18,180.534070,180.534752,0.000682,9,88->79->69->59->58->57->47->37->27->18
174,JOIN_REQ,78,"[13,254]",79,180.557896,180.557954,0.000058,1,78->79
636,JOIN_ACK,79,"[255,255]",78,180.557954,180.558012,0.000058,1,79->78
636,JOIN_ACK,79,"[255,255]",89,180.557954,180.558028,0.000074,1,79->78->89
176,ACK,78,"[13,254]",79,180.558012,180.558070,0.000058,1,78->79
6236,DATA,10,"[1,254]",18,180.567353,180.568037,0.000685,8,10->11->22->33->34->35->26->17->18
6237,DATA,10,"[1,254]",18,180.568271,180.568955,0.000685,8,10->11->22->33->34->35->26->17->18
6238,DATA,67,"[1,254]",18,180.569815,180.570593,0.000778,9,67->65->64->54->43->34->35->26->17->18
1166,DATA,47,"[1,254]",18,180.572439,180.572688,0.000249,3,47->37->27->18
6239,DATA,33,"[1,254]",18,180.622894,180.623286,0.000392,5,33->34->35->26->17->18
6240,DATA,30,"[1,254]",18,180.632725,180.633563,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
6241,DATA,74,"[1,254]",18,180.634555,180.635322,0.000767,9,74->65->64->54->43->34->35->26->17->18
6243,DATA,71,"[1,254]",18,180.679492,180.680601,0.001109,13,71->80->70->60->50->41->32->22->33->34->35->26->17->18
6246,DATA,61,"[1,254]",18,180.693950,180.694912,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6247,DATA,61,"[1,254]",18,180.696386,180.697347,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6248,DATA,14,"[1,254]",18,180.710305,180.710777,0.000472,6,14->24->34->35->26->17->18
6249,DATA,91,"[1,254]",18,180.732067,180.733166,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
6250,DATA,17,"[1,254]",18,180.780044,180.780096,0.000051,1,17->18
6251,DATA,20,"[1,254]",18,180.780695,180.781474,0.000779,9,20->10->11->22->33->34->35->26->17->18
6252,DATA,94,"[1,254]",18,180.785408,180.786389,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
6253,DATA,3,"[1,254]",18,180.786651,180.787387,0.000736,9,3->2->12->22->33->34->35->26->17->18
6254,DATA,81,"[1,254]",18,180.808789,180.809885,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
6255,DATA,51,"[1,254]",18,180.823344,180.824097,0.000753,9,51->41->32->22->33->34->35->26->17->18
207,JOIN_REQ,99,"[14,254]",98,180.843962,180.844040,0.000078,1,99->98
513,JOIN_ACK,98,"[255,255]",88,180.844040,180.844092,0.000052,1,98->88
513,JOIN_ACK,98,"[255,255]",89,180.844040,180.844112,0.000072,1,98->88->89
513,JOIN_ACK,98,"[255,255]",99,180.844040,180.844117,0.000078,1,98->88->89->99
209,ACK,99,"[14,254]",98,180.844117,180.844195,0.000078,1,99->98
6256,DATA,41,"[1,254]",18,180.846791,180.847480,0.000688,8,41->32->22->33->34->35->26->17->18
6257,DATA,20,"[1,254]",18,180.891372,180.892151,0.000779,9,20->10->11->22->33->34->35->26->17->18
457,JOIN_REQ,89,"[14,254]",98,180.916447,180.916519,0.000072,1,89->98
514,JOIN_ACK,98,"[255,255]",88,180.916519,180.916571,0.000052,1,98->88
514,JOIN_ACK,98,"[255,255]",89,180.916519,180.916591,0.000072,1,98->88->89
459,ACK,89,"[14,254]",98,180.916591,180.916663,0.000072,1,89->98
6258,DATA,41,"[1,254]",18,180.916545,180.917233,0.000688,8,41->32->22->33->34->35->26->17->18
6259,DATA,31,"[1,254]",18,180.932198,180.932776,0.000578,7,31->22->33->34->35->26->17->18
6260,DATA,17,"[1,254]",18,180.967027,180.967078,0.000051,1,17->18
6261,DATA,64,"[1,254]",18,180.980219,180.980807,0.000588,7,64->54->43->34->35->26->17->18
6262,DATA,80,"[1,254]",18,180.983914,180.984916,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6263,DATA,50,"[1,254]",18,181.003086,181.003880,0.000794,9,50->41->32->22->33->34->35->26->17->18
6264,DATA,11,"[1,254]",18,181.010543,181.011151,0.000608,7,11->22->33->34->35->26->17->18
6265,DATA,60,"[1,254]",18,181.018473,181.019340,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
6266,DATA,17,"[1,254]",18,181.025357,181.025408,0.000051,1,17->18
6267,DATA,70,"[1,254]",18,181.028573,181.029484,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
1167,DATA,47,"[1,254]",18,181.056695,181.056945,0.000249,3,47->37->27->18
6268,DATA,61,"[1,254]",18,181.093786,181.094748,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6269,DATA,54,"[1,254]",18,181.111343,181.111862,0.000519,6,54->43->34->35->26->17->18
6270,DATA,82,"[1,254]",18,181.113052,181.114187,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
1168,DATA,69,"[1,254]",18,181.126192,181.126693,0.000500,7,69->59->58->57->47->37->27->18
6271,DATA,81,"[1,254]",18,181.194535,181.195631,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
6272,DATA,20,"[1,254]",18,181.248088,181.248867,0.000779,9,20->10->11->22->33->34->35->26->17->18
6273,DATA,94,"[1,254]",18,181.256073,181.257053,0.000980,12,94->95->86->75->65->64->54->43->34->35->26->17->18
6274,DATA,75,"[1,254]",18,181.302162,181.302889,0.000727,9,75->65->64->54->43->34->35->26->17->18
6275,DATA,70,"[1,254]",18,181.313280,181.314192,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
1172,DATA,98,"[1,254]",18,181.359844,181.360579,0.000735,10,98->88->79->69->59->58->57->47->37->27->18
1173,DATA,56,"[1,254]",18,181.375616,181.375982,0.000365,5,56->57->47->37->27->18
6276,DATA,25,"[1,254]",18,181.389918,181.390130,0.000211,3,25->26->17->18
6277,DATA,80,"[1,254]",18,181.429935,181.430936,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
1174,DATA,58,"[1,254]",18,181.444134,181.444494,0.000360,5,58->57->47->37->27->18
1175,DATA,56,"[1,254]",18,181.454805,181.455170,0.000365,5,56->57->47->37->27->18
6278,DATA,50,"[1,254]",18,181.487354,181.488148,0.000794,9,50->41->32->22->33->34->35->26->17->18
6279,DATA,63,"[1,254]",18,181.490590,181.491187,0.000597,7,63->54->43->34->35->26->17->18
570,DATA,9,"[1,254]",18,181.491188,181.491351,0.000163,2,9->8->18
6280,DATA,75,"[1,254]",18,181.509004,181.509731,0.000727,9,75->65->64->54->43->34->35->26->17->18
1176,DATA,68,"[1,254]",18,181.516970,181.517378,0.000408,5,68->57->47->37->27->18
6281,DATA,80,"[1,254]",18,181.547090,181.548091,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6282,DATA,11,"[1,254]",18,181.579126,181.579734,0.000608,7,11->22->33->34->35->26->17->18
6283,DATA,1,"[1,254]",18,181.600055,181.600823,0.000768,9,1->10->11->22->33->34->35->26->17->18
6284,DATA,0,"[1,254]",18,181.600298,181.601069,0.000771,9,0->10->11->22->33->34->35->26->17->18
6285,DATA,62,"[1,254]",18,181.608956,181.609978,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
6287,DATA,30,"[1,254]",18,181.647162,181.648001,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
6288,DATA,30,"[1,254]",18,181.662930,181.663769,0.000839,10,30->20->10->11->22->33->34->35->26->17->18
6289,DATA,32,"[1,254]",18,181.663534,181.664140,0.000606,7,32->22->33->34->35->26->17->18
6292,DATA,66,"[1,254]",18,181.690934,181.691649,0.000715,9,66->65->64->54->43->34->35->26->17->18
6293,DATA,32,"[1,254]",18,181.698391,181.698997,0.000606,7,32->22->33->34->35->26->17->18
6294,DATA,63,"[1,254]",18,181.733148,181.733744,0.000597,7,63->54->43->34->35->26->17->18
1177,DATA,27,"[1,254]",18,181.747334,181.747419,0.000085,1,27->18
6295,DATA,84,"[1,254]",18,181.774024,181.775089,0.001066,13,84->94->95->86->75->65->64->54->43->34->35->26->17->18
6296,DATA,75,"[1,254]",18,181.775787,181.776515,0.000727,9,75->65->64->54->43->34->35->26->17->18
6297,DATA,65,"[1,254]",18,181.794970,181.795631,0.000661,8,65->64->54->43->34->35->26->17->18
1178,DATA,69,"[1,254]",18,181.800725,181.801225,0.000500,7,69->59->58->57->47->37->27->18
6298,DATA,60,"[1,254]",18,181.858780,181.859647,0.000867,10,60->50->41->32->22->33->34->35->26->17->18
6299,DATA,26,"[1,254]",18,181.862431,181.862586,0.000155,2,26->17->18
6300,DATA,90,"[1,254]",18,181.881429,181.882500,0.001072,13,90->80->70->60->50->41->32->22->33->34->35->26->17->18
6301,DATA,23,"[1,254]",18,181.929346,181.929894,0.000548,7,23->14->24->34->35->26->17->18
6302,DATA,10,"[1,254]",18,181.930862,181.931547,0.000685,8,10->11->22->33->34->35->26->17->18
6303,DATA,81,"[1,254]",18,181.941326,181.942423,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
1179,DATA,78,"[1,254]",18,181.967359,181.968022,0.000663,9,78->79->69->59->58->57->47->37->27->18
6304,DATA,82,"[1,254]",18,182.001349,182.002485,0.001136,14,82->81->80->70->60->50->41->32->22->33->34->35->26->17->18
6305,DATA,31,"[1,254]",18,182.003492,182.004070,0.000578,7,31->22->33->34->35->26->17->18
6306,DATA,5,"[1,254]",18,182.025621,182.026013,0.000392,5,5->6->16->26->17->18
6307,DATA,10,"[1,254]",18,182.039377,182.040061,0.000685,8,10->11->22->33->34->35->26->17->18
6308,DATA,12,"[1,254]",18,182.044808,182.045373,0.000565,7,12->22->33->34->35->26->17->18
6309,DATA,34,"[1,254]",18,182.051190,182.051504,0.000314,4,34->35->26->17->18
6310,DATA,63,"[1,254]",18,182.058996,182.059593,0.000597,7,63->54->43->34->35->26->17->18
6311,DATA,20,"[1,254]",18,182.060249,182.061028,0.000779,9,20->10->11->22->33->34->35->26->17->18
6312,DATA,11,"[1,254]",18,182.076639,182.077247,0.000608,7,11->22->33->34->35->26->17->18
6313,DATA,50,"[1,254]",18,182.079057,182.079851,0.000794,9,50->41->32->22->33->34->35->26->17->18
6314,DATA,61,"[1,254]",18,182.105062,182.106024,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6315,DATA,70,"[1,254]",18,182.116960,182.117872,0.000911,11,70->60->50->41->32->22->33->34->35->26->17->18
6316,DATA,12,"[1,254]",18,182.127274,182.127839,0.000565,7,12->22->33->34->35->26->17->18
6317,DATA,40,"[1,254]",18,182.137205,182.137986,0.000781,9,40->41->32->22->33->34->35->26->17->18
6318,DATA,74,"[1,254]",18,182.139311,182.140078,0.000767,9,74->65->64->54->43->34->35->26->17->18
6319,DATA,22,"[1,254]",18,182.141177,182.141672,0.000495,6,22->33->34->35->26->17->18
6320,DATA,80,"[1,254]",18,182.153079,182.154081,0.001002,12,80->70->60->50->41->32->22->33->34->35->26->17->18
6321,DATA,32,"[1,254]",18,182.174604,182.175210,0.000606,7,32->22->33->34->35->26->17->18
6322,DATA,41,"[1,254]",18,182.185852,182.186540,0.000688,8,41->32->22->33->34->35->26->17->18
6323,DATA,53,"[1,254]",18,182.187780,182.188370,0.000590,7,53->54->43->34->35->26->17->18
6324,DATA,16,"[1,254]",18,182.211146,182.211391,0.000245,3,16->26->17->18
6325,DATA,91,"[1,254]",18,182.217169,182.218268,0.001099,13,91->80->70->60->50->41->32->22->33->34->35->26->17->18
6326,DATA,62,"[1,254]",18,182.237535,182.238557,0.001021,12,62->61->60->50->41->32->22->33->34->35->26->17->18
6327,DATA,76,"[1,254]",18,182.245501,182.246376,0.000876,11,76->86->75->65->64->54->43->34->35->26->17->18
6328,DATA,21,"[1,254]",18,182.248076,182.248659,0.000584,7,21->22->33->34->35->26->17->18
6329,DATA,42,"[1,254]",18,182.263634,182.264375,0.000741,9,42->41->32->22->33->34->35->26->17->18
6330,DATA,51,"[1,254]",18,182.279463,182.280216,0.000753,9,51->41->32->22->33->34->35->26->17->18
6331,DATA,72,"[1,254]",18,182.303272,182.304362,0.001090,13,72->62->61->60->50->41->32->22->33->34->35->26->17->18
572,DATA,8,"[1,254]",18,182.325603,182.325676,0.000072,1,8->18
1183,DATA,37,"[1,254]",18,182.347058,182.347222,0.000164,2,37->27->18
6332,DATA,61,"[1,254]",18,182.348670,182.349631,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6333,DATA,85,"[1,254]",18,182.359575,182.360477,0.000902,11,85->86->75->65->64->54->43->34->35->26->17->18
6334,DATA,67,"[1,254]",18,182.365829,182.366606,0.000778,9,67->65->64->54->43->34->35->26->17->18
6335,DATA,81,"[1,254]",18,182.392042,182.393139,0.001096,13,81->80->70->60->50->41->32->22->33->34->35->26->17->18
6336,DATA,61,"[1,254]",18,182.411818,182.412780,0.000962,11,61->60->50->41->32->22->33->34->35->26->17->18
6337,DATA,2,"[1,254]",18,182.433188,182.433827,0.000639,8,2->12->22->33->34->35->26->17->18
6338,DATA,41,"[1,254]",18,182.504006,182.504694,0.000688,8,41->32->22->33->34->35->26->17->18
6339,DATA,13,"[1,254]",18,182.514255,182.514810,0.000555,7,13->22->33->34->35->26->17->18
6340,DATA,43,"[1,254]",18,182.521602,182.522024,0.000422,5,43->34->35->26->17->18
1184,DATA,46,"[1,254]",18,182.524894,182.525172,0.000278,3,46->37->27->18
6341,DATA,20,"[1,254]",18,182.534396,182.535175,0.000779,9,20->10->11->22->33->34->35->26->17->18
1185,DATA,46,"[1,254]",18,182.536608,182.536886,0.000278,3,46->37->27->18
1186,DATA,37,"[1,254]",18,182.541362,182.541526,0.000164,2,37->27->18
